pair_id,AF3-SHAP12,ESM-2,ESM-3,ESM-C,AF3-SHAP12+ESM-2,AF3-SHAP12+ESM-3,AF3-SHAP12+ESM-C
pos_q8k4q7_q9jln9,0.14574091,0.014853096,0.0040845457,0.05683252,0.007508669,0.0997148,0.057342634
pos_a0a9l6ke70_q99246,0.0031644008,0.0014761988,0.010605831,0.020412095,0.0036344568,0.0654542,1.6988e-4
pos_q9jma7_q07456,0.27863553,0.83066404,0.046104345,0.6861792,0.6645286,0.33230096,0.39725935
pos_p38647_q64727,0.38882655,0.09601614,0.103376046,0.064249896,0.038169406,0.16003099,0.054404505
pos_q61334_q9quk6,0.10943473,0.07080103,0.43849346,0.019656975,0.029109478,0.27754536,0.022236394
pos_e9px95_o70343,0.03053253,0.023039546,0.06038804,0.26778924,0.015526342,0.18355078,0.01855344
pos_q9jjy9_q9qun7,0.29111433,0.3922056,0.46823072,0.064999394,0.28178716,0.112716556,0.049131956
pos_q99lh2_q6p9j9,0.3357906,0.26221123,0.25659427,0.44316453,0.53302246,0.12268416,0.2961811
pos_q91xl1_p06804,0.71535814,0.8837938,0.37103513,0.20705074,0.6222045,0.34252197,0.06124492
pos_e2jf22_q8c8s3,0.1536899,0.63815385,0.86455494,0.678369,0.21695663,0.09226047,0.26457757
pos_q62148_p53566,0.027885195,0.05591312,0.025167251,0.06245266,0.049418774,0.08571907,0.43942845
pos_q61268_p98156,0.0027466917,0.3190479,0.034970015,0.62986577,0.009994374,0.15052381,0.038300294
pos_q6b966_p70340,0.21925402,0.2428266,0.2133446,0.9020851,0.45130095,0.31847647,0.8578199
pos_p27548_q8r422,0.109993435,0.69789773,0.26598275,0.5110155,0.26872164,0.21893813,0.054838743
pos_p52792_q91x44,0.67031157,0.41817313,0.09872097,0.31472412,0.36877918,0.105693094,0.39214385
pos_q01341_q9z266,0.05269375,0.0093983775,0.013576932,0.0997535,0.04744856,0.13220698,0.012434555
pos_o08849_q91wd2,0.11231284,0.24109308,0.48277324,0.30491224,0.09383636,0.29342362,0.18415828
pos_q9jk92_p42227,0.08836626,0.1920656,0.6359934,0.33391985,0.1697339,0.65094525,0.3008134
pos_p22387_p30987,0.07604013,0.40245202,0.031379886,0.22396727,0.18525083,0.09530736,0.01378121
pos_o88783_q8vcg9,0.017287938,0.024502011,0.031881817,0.24691494,9.06238e-4,0.085565224,0.005725285
pos_q61618_q8c0t9,0.17367278,0.22489956,0.024210399,0.43772787,0.46291783,0.16575323,0.084206395
pos_q8k3z0_q9cpv9,0.5980829,0.7512499,0.26526093,0.24721931,0.9823642,0.31603372,0.36473033
pos_p10168_p42230,0.16453587,0.52591556,0.055471364,0.06712085,0.023422245,0.06041509,0.0334259
pos_q9qy05_p42227,0.032828,0.032654263,0.51634955,0.072760515,0.13051815,0.30386272,0.043316707
pos_p01108_p13864,0.032918666,0.040002912,0.057286825,0.07400677,0.0048987092,0.17329526,0.012053979
pos_q91yi4_q99mk8,0.5796406,0.8146469,0.17700551,0.56081194,0.7259316,0.4005979,0.6052762
pos_p31750_p05017,0.1288544,0.6925812,0.011891642,0.067609474,0.39781300000000003,0.17978634,0.10135303
pos_p05017_g3uyl9,0.056836326,0.50287026,0.04410098,0.065968774,0.2651399,0.19512554,0.17506418
pos_p22858_p42230,0.012510207,0.18799478,0.028119074,0.013852531,0.0052066455,0.10409449,0.008219079
pos_p10749_q62120,0.060851183,0.9759588,0.897803,0.7395622,0.883969,0.8238664,0.32745865
pos_p70658_p34884,0.63837487,6.5563695e-4,0.02815229,0.039319567,0.42737252,0.1478643,0.27834573
pos_p30285_q921p9,0.16672024,0.010690913,0.026376272,0.5732457,5.283673e-4,0.17097697,0.026764425
pos_p31240_q91uz1,0.041122872,0.06839627,0.3514709,0.043820795,0.024124749,0.2720281,0.016265081
pos_p41216_q9eqc4,0.49393362,0.12306089,0.09776967,0.1294908,0.15744492,0.37023544,0.14574604
pos_q8cby8_q9cqv6,0.48126838,0.66231805,0.18690518,0.59907746,0.3843879,0.35822108,0.07315216
pos_q9eqx0_o55242,0.02567719,0.034982488,0.037075102,0.015652874,0.007319085,0.054616656,0.024761027
pos_a6h611_p03888,0.6095851,0.15668112,0.09768553,0.52018684,0.09964595,0.0796364,0.3087614
pos_q9epw4_q8bgy9,0.17374021,0.21117634,0.014166958,0.062360153,0.30146146,0.17738211,0.43956995
pos_q08857_p39655,0.57261825,0.31051388,0.06733239,0.59663755,0.7908147,0.36425838,0.32113594
pos_q9dcb8_o55143,0.083922386,0.5982996,0.38084233,0.7840561,0.19284622,0.30000716,0.6965607
pos_o08528_q60932,0.2594939,0.017923782,0.028416734,0.69783115,0.16746975,0.21121633,0.31282023
pos_o55143_p63166,0.07470136,0.010211618,0.30244482,0.84159064,0.046291944,0.44258988,0.30172396
pos_p10417_p47811,0.24462448,0.08936542,0.052042246,0.37353092,0.28142855,0.16700163,0.039844953
pos_q60765_q9wtr6,0.04239504,6.643378e-4,0.009575118,0.10618762,0.022769095,0.102480315,0.022398023
pos_p49138_p63166,0.4058272,0.29412326,0.0741345,0.8290166,0.04383781,0.6239034,0.7689891
pos_q8k224_q9wtw4,0.024150154,0.0019902901,0.028453493,0.00851633,0.006113173,0.20041679,2.4268017e-4
pos_p17710_q60932,0.27566323,0.019856218,0.028460203,0.76560813,0.11410772,0.20215565,0.27676678
pos_e9q2e9_p58043,0.016028786,3.4021522e-4,9.972968e-4,0.13028426,9.645655e-4,0.03140344,0.007233763
pos_q9jhb2_o70176,0.04037131,0.17111656,0.0487608,0.3243262,0.047672074,0.055900604,0.00672375
pos_q8cfd5_p17742,0.6379008,0.0032703453,0.006035871,0.3620338,0.56397617,0.60950315,0.26658365
pos_q64343_q00623,0.008337954,0.13062502,0.029053442,0.023068083,0.014388894,0.0654507,0.0127521865
pos_p60324_q704y3,0.029703777,0.02939324,0.17526455,0.17212513,0.023177933,0.14711784,0.101116635
pos_p0dp26_o08586,0.0898555,0.79763347,0.3470608,0.37232608,0.111795135,0.32236353,0.04466806
pos_q9jkd3_q91zq1,0.231974,0.0034301188,0.054068435,0.05315204,0.056816775,0.26646376,0.014328972
pos_p60710_p63001,0.5613867,0.3970662,0.21523945,0.9783474,0.67906255,0.42197216,0.5747211
pos_o88351_p06804,0.18156971,0.07232785,0.030726133,0.27144846,0.18816896,0.32486713,0.22372475
pos_q9wuq7_q9wvs4,0.006754465,0.05503597,0.009654748,0.024130423,0.013237712,0.06818927,1.3817514e-4
pos_q99kq4_p59941,0.59614545,0.43196976,0.0044789556,0.24223596,0.23193067,0.074136786,0.23016065
pos_p63001_p42227,0.18398507,0.20243351,0.5934207,0.43680766,0.71048725,0.4399322,0.042432155
pos_q8cek7_q8c878,0.016269553,0.010439617,0.0038915183,0.11599345,0.025652247,0.07404075,0.06439989
pos_q9dcb8_q704y3,0.111558706,0.1277313,0.47965413,0.5480575,0.111879036,0.38206366,0.1334876
pos_o88456_p68373,0.2557661,0.63824767,0.0361966,0.5283298,0.2586769,0.24788758,0.036427833
pos_q9qy05_p14142,0.021737112,0.07179891,0.019979885,0.080076,0.31131393,0.14750788,0.2809542
pos_p68033_p09541,0.07512485,0.315979,0.17349613,0.70360065,0.13292296,0.22717808,0.11042937
pos_p21279_p02798,0.044045147,0.0033813412,0.015373309,0.45731702,0.13120756,0.0536708,0.015231905
pos_o08691_q9bcz4,0.01883632,0.0010006812,7.5144594e-4,0.0072103306,3.398486e-4,0.018572282,3.4595616e-4
pos_p05202_q99p51,0.13299255,0.040627994,0.021833042,0.010850251,0.017185783,0.10915403,0.023178317
pos_q69zk0_p63001,0.99485564,0.46041527,0.114734925,0.5358964,0.99584854,0.9345417,0.99788386
pos_p31938_q99n57,0.92736435,0.96889573,0.9872104,0.900988,0.99030614,0.9814725,0.9997408
pos_p61164_p40124,0.9374233,0.51956636,0.23689844,0.18210843,0.97760165,0.8340606,0.9845405
pos_o08738_o89110,0.87638324,0.9480934,0.8179723,0.87493205,0.97543555,0.85314876,0.99148
pos_p18760_o54785,0.6839803,0.012724133,0.77303845,0.052087087,0.8122025,0.94798005,0.9058932
pos_q3uik4_q8c3p7,0.9983197,0.057833575,0.52590466,0.3328911,0.98297286,0.95531124,0.8794161
pos_p18572_p57787,0.9164111,0.8030367,0.3939548,0.7963324,0.99887973,0.7834687,0.94643253
pos_p22389_q61614,0.574924,0.68273085,0.0127628455,0.14175488,0.967195,0.7385321,0.8801738
pos_q8k3i6_p20826,0.94236755,0.23923542,0.25903806,0.72217417,0.3771959,0.18060476,0.973565
pos_q02248_q8c4u3,0.9819558,0.18351534,0.016307045,0.5828015,0.9325221,0.7855598,0.98260856
pos_p60041_p30935,0.3913904,0.099926114,0.03434604,0.026494212,0.985836,0.7419172,0.99669766
pos_o35457_q9dd06,0.978314,0.68406224,0.08627127,0.47624823,0.84150803,0.72028583,0.9866567
pos_p49698_q9wuu6,0.99435496,0.98062056,0.8970269,0.99540013,0.995395,0.89931315,0.9999919
pos_q8cjg0_p35922,0.60062253,0.5195236,0.01581842,0.24558112000000001,0.63413143,0.63137585,0.9216076
pos_q64729_q62312,0.98258936,0.92820364,0.9919722,0.55741906,0.99547523,0.992732,0.9903335
pos_p23204_p37238,0.9910444,0.82028157,0.8508192,0.9880945,0.97840744,0.87737495,0.99982977
pos_q61288_p27040,0.9804395,0.9735205,0.99560285,0.96604365,0.99673694,0.9946531,0.9996105
pos_p49135_o70422,0.90742874,0.17560494,0.893012,0.14406039,0.9192562,0.7915234,0.822274
pos_q9qy05_q6r6i7,0.5653007,0.13274872,0.20761941,0.1859381,0.9365572,0.81108934,0.9986669
pos_p31041_q00609,0.95256346,0.9902525,0.710015,0.42483678,0.99894255,0.8817169,0.9905572
pos_q9z1p4_q8bfu0,0.9891375,0.6175919,0.3320602,0.18021183,0.98208743,0.845797,0.93621427
pos_o88324_p42082,0.9368327,0.984447,0.70052224,0.80751604,0.9982673,0.87609464,0.98000574
pos_q922x9_p42227,0.7927096,0.08657191,0.15186633,0.266518,0.655886,0.57986134,0.80997175
pos_q9z1p4_q9z132,0.9775229,0.7053196,0.45413888,0.24481472,0.9729804,0.8558907,0.9631632
pos_q9jlv5_q9z2x8,0.9608626,0.08096944,0.11811595,0.16942686,0.8647991,0.8564039,0.86636996
pos_p35991_q9quk6,0.92935866,0.821882,0.81552416,0.93729496,0.99369544,0.9183587,0.99385154
pos_p01901_q9jma4,0.9808257,0.7917117,0.51682085,0.7005496,0.9668684,0.86972076,0.9977323
pos_p11032_q9wtj9,0.80463177,0.1304574,0.23454422,0.9406258,0.52262235,0.7508418,0.45758623
pos_q01815_q8cc27,0.970619,0.6702838,0.80095404,0.8549853,0.9922767,0.9403258,0.9985379
pos_q99mk8_p46938,0.34008455,0.6994946,0.44682887,0.4221645,0.43968335,0.63584363,0.40044788
pos_p30728_q61011,0.6080067,0.013073104,0.0040683406,0.2380963,0.173925,0.5926226,0.7226784
pos_q8blr9_q80wy3,0.45433515,0.32561702,0.058052555,0.23270532,0.056404166,0.25417808,0.021129783
pos_p29351_p97797,0.8116862,0.69837785,0.25682354,0.9494243,0.98646575,0.77619946,0.86799777
pos_q7tmb8_p55144,0.27164194,0.027198259,0.3372766,0.6171181,0.1184886,0.2943079,0.026818147
pos_q9jhb2_p82348,0.50712687,0.311223,0.02651434,0.3373997,0.78490734,0.16485998,0.44150272
pos_p35436_q91yd4,0.56468004,0.78193784,0.79126346,0.6320421,0.43738705,0.28942087,0.53724307
pos_p17433_q9quk6,0.33814308,0.1829379,0.6277045,0.8872976,0.7308357,0.7383099,0.997115
pos_p23242_p05132,0.5599158,0.27806565,0.1590507,0.6767967,0.85227156,0.69834995,0.90913707
pos_p21275_p48787,0.27827373,0.0044126036,0.0067606927,0.25390247,0.10184877,0.08742104,0.054357253
pos_q68fe2_q99ku0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q9wvs4_p50114,0.5431417,0.2638941,0.51033473,0.40507752,0.7405662,0.7666221,0.41689202
pos_p10417_p97445,0.05336009,0.40462306,0.0697474,0.09602098,0.055664517,0.14474347,0.026579231
pos_q99m31_q9quk6,0.794419,0.03387023,0.15636341,0.39218596,0.14081994,0.32817632,0.5279159
pos_q8bzn6_q5sry7,0.6951832,0.6826252,0.04432774,0.14889671,0.7999793,0.31804517,0.7054664
pos_p28843_q60795,0.15876006,0.20613298,0.0020224238,0.18469088,0.07830678,0.25444722,0.008041171
pos_q9wv60_p30873,0.8974458,0.43613747,0.4424666,0.36913627,0.9328499,0.7760006,0.15500052
pos_q8r418_p97473,0.9401588,0.37418267,0.33849776,0.6113401,0.62664396,0.64690405,0.42121843
pos_p08414_q8vdb2,0.5817033,0.0027436414,0.049804397,0.20245591,0.1575814,0.32671368,0.13119207
pos_p06803_p42227,0.7240308,0.3894776,0.70414054,0.33770815,0.60557616,0.8466373,0.5483044
pos_p22366_p58682,0.51326865,0.6514704,0.8589957,0.6875728,0.9160348,0.5916137,0.9023201
pos_q9cr42_q64691,0.53582597,0.5952143,0.25426796,0.6687995,0.30964974,0.6349396,0.32250684
pos_q80tl1_q8r071,0.5022796,0.25745472,0.4082696,0.31702372,0.20276289,0.65126175,0.26267388
pos_p29754_q3u3w5,0.52915984,0.00533823,0.02025994,0.083029285,0.11455618,0.27709562,0.4156899
pos_p10148_q8ciz9,0.17786449,0.42461133,0.35902643,0.045729358,0.1370248,0.45084453,0.011757221
pos_q9z2x8_p06803,0.7709818,0.9863473,0.81496906,0.8391092,0.99201924,0.8149335,0.9842233
pos_q9wvs4_p14069,0.28179014,0.33871233,0.52972907,0.4547946,0.70642954,0.72377807,0.56185615
pos_p22366_q9equ3,0.3431928,0.44654173,0.8962888,0.39109102,0.6605352,0.4892661,0.5584042
pos_p30993_q9qun7,0.5812829,0.724453,0.68954587,0.17892943,0.9366964,0.44344872,0.23452622
pos_q5hzj0_p70340,0.49104762,0.4689481,0.14513397,0.44784176,0.07987578,0.2669895,0.6334787
pos_q14ba6_q64378,0.5692364,0.016158307,0.02492742,0.043903224,0.007245701,0.22636859,0.069271475
pos_q9wv71_q99ld4,0.8231382,0.03160169,0.22720073,0.08694976,0.33688802,0.44400328,0.5896371
pos_p18762_q6dg52,0.28062686,0.029648613,0.099480234,0.18660343,0.05340962,0.21333805,0.23836346
pos_p26443_q8r104,0.87535864,0.066132925,0.030749165,0.1924342,0.31195143,0.3097814,0.3500961
pos_p42227_p06804,0.9075761,0.62390363,0.5659307,0.12688927,0.9606511,0.71186703,0.1188425
pos_p11942_p43404,0.26173392,0.55087113,0.2806194,0.054100428,0.8845265,0.88525337,0.16621247
pos_q9wvm8_q925i4,0.5787531,0.086333424,0.0015703166,0.12533185,0.29602072,0.15961415,0.36638796
pos_p54265_p61014,0.08362925,0.1975168,0.007903305,0.124336846,0.024805415,0.15387176,0.0052556396
pos_q9wv60_p49660,0.81189555,0.4195923,0.36737975,0.31522495,0.9085837,0.65248835,0.091432676
pos_p31750_g3xa59,0.61692154,0.17625351,0.29807922,0.5550719,0.957164,0.56241274,0.5250144
pos_p70677_q9wtz9,0.20512289,0.004997272,0.0013152199,0.13873713,0.0013931997,0.13233349,0.0010584247
pos_e9q2e9_p28352,0.074173786,0.003537679,0.002865928,0.29559878,0.027414784,0.06278267,0.064939104
pos_p97305_q3v0q1,0.29985788,0.13763206,0.4223786,0.12618929,0.13200524,0.16090757,0.3006927
pos_p29452_q6b966,0.44065568,0.5018721,0.26185703,0.9006815,0.82700557,0.3131462,0.92772603
pos_q01147_q8bgw1,0.058556296,0.008704206,0.025732277,0.0033540907,7.240573e-4,0.232089,0.0044755745
pos_p63085_h3bkl1,0.67379665,0.6048503,0.509483,0.5812953,0.6434908,0.58927256,0.4022365
pos_q99lx0_q60930,0.6101009,0.078581594,0.34028828,0.7246241,0.33042994,0.46171063,0.9809472
pos_p11835_q64727,0.41207117,0.1367016,0.24486966,0.26766822,0.25833297,0.26622537,0.20296924
pos_p70387_q9jkx3,0.6803281,0.7341397,0.39689854,0.17631292,0.8565145,0.5255493,0.5871855
pos_p60324_q9epk8,0.044071354,0.01482749,0.12581743,0.11509472,0.019982832,0.17106676,0.079716645
pos_q62120_p50284,0.23902458,0.9230132,0.8450956,0.67930025,0.70410144,0.6844712,0.18671368
pos_q02248_q62137,0.525972,0.91987926,0.29805398,0.9595622,0.76114464,0.80786186,0.9678192
pos_q8r422_p04202,0.18438028,0.40137494,0.27071834,0.45009705,0.14943081,0.4619599,0.53668535
pos_q9jl99_o09126,0.29824123,0.65248615,0.32214904,0.6937649,0.648642,0.6191491,0.22329357
pos_q6b966_q9cr27,0.042530604,0.0035825318,0.09393759,0.21201605,8.422915e-4,0.108625874,0.030994436
pos_q8k394_p26450,0.33539692,0.9444693,0.92851937,0.6559796,0.7543464,0.7140797,0.18594031
pos_q61234_q9jjv9,0.2400413,0.5858656,0.6976012,0.6589563,0.55902356,0.7192364,0.5691269
pos_q91x46_q8c147,0.3664272,0.2507136,0.9271611,0.61709946,0.3433372,0.5318851,0.4902393
pos_p47811_q6phu5,0.5185748,0.13234314,0.20001349,0.6782987,0.8010824,0.5683041,0.2696192
pos_e9qpu2_q8r071,0.20614052,0.17214336,0.17299248,0.10959505,0.21429257,0.31681108,0.037468858
pos_p31750_p60324,0.36704355,0.22582057,0.45239985,0.9623305,0.20707583,0.5833667,0.8803237
pos_q9cub6_q62351,0.15026313,0.011499539,0.015920714,0.046684057,0.08582242,0.14123827,0.025197715
pos_q61362_q9d123,0.47289687,0.2945159,0.07079929,0.18767628,0.15372387,0.12400713,0.017313508
pos_q9wvh4_o35082,0.041496713,0.01132084,0.012373443,0.5216192,0.13968445,0.20640856,0.5162101
pos_q9d832_q9equ3,0.28782925,0.021096552,0.29446107,0.14147928,0.14770192,0.3140351,0.1903538
pos_p01108_q8cgy8,0.19765899,0.13123143,0.02498949,0.037238922,0.033833653,0.40819475,0.0058644265
pos_q922r1_q45kj6,0.2314156,0.00298974,0.53612286,0.14728798,0.04443121,0.3907906,0.16147725
pos_p31750_p63158,0.10154241,0.21139592,0.08116442,0.5686802,0.030217338,0.43858564,0.017073574
pos_q8vca5_e2jf22,0.12687206,0.4597997,0.23889735,0.04491454,0.2550674,0.19245075,0.15233389
pos_p11679_q8cgy8,0.15897281,0.07406653,8.056156e-4,0.007237377,0.0939441,0.2039361,0.032168224
pos_q99246_q6p069,0.12175424,0.52525693,0.5414055,0.18275538,0.20666304,0.49525186,0.4101381
pos_p26262_q9jln9,0.34991208,0.020365618,0.015077358,0.17771056,0.023963418,0.2749369,0.039418142
pos_o08663_q8ven2,0.32301122,0.047880873,0.033450067,0.867577,0.01613459,0.14892824,0.6465747
pos_q9eqx0_q99p50,0.015959758,0.002552506,0.024864586,0.19331938,0.0063158786,0.12487121,0.1075835
pos_p16301_q80ss6,0.72560513,0.7843226,0.087378465,0.45746136,0.9290072,0.27467677,0.47784016
pos_e2jf22_p04202,0.16882282,0.17916705,0.38224006,0.28356096,0.04085725,0.105509564,0.53450465
pos_p31750_p13864,0.4334131,0.4831346,0.14645308,0.8914398,0.5497184,0.45126945,0.94196194
pos_p06802_q8cfz5,0.69006836,0.7549574,0.25317702,0.7943613,0.9290677,0.3775814,0.7948466
pos_q91yi4_q8k4q7,0.58727306,0.21346132,0.34678218,0.32181907,0.16776156,0.43709454,0.18790247
pos_p17047_e9py62,0.2517356,0.65469307,0.5253647,0.84040797,0.21995397,0.44128403,0.36491606
pos_p10417_a0a2r8vhr8,0.11300791,2.5713854e-4,1.2812334e-4,4.5013815e-4,5.008846e-4,0.013799134,2.6442588e-4
pos_q80tq2_q9jln9,0.19028218,0.2644784,0.032983817,0.3105022,0.111978374,0.18460838,0.31568274
pos_q9d906_q9jln9,0.3097702,0.12600483,0.004051807,0.1096559,0.09855446,0.22823931,0.04020309
pos_o35718_q9quk6,0.14337638,0.82802266,0.8973155,0.7307923,0.87723476,0.5122212,0.570119
pos_p00397_q99kq4,0.82583416,0.4894395,0.005278589,0.124287546,0.390722,0.15026167000000001,0.18989956
pos_p22366_p58681,0.16970493,0.7516073,0.8662182,0.69936246,0.8650064,0.43073592,0.7553992
pos_p20029_q9r0p9,0.50293744,0.31748006,0.9526106,0.1911518,0.39950599999999997,0.49748772,0.21139437
pos_p09470_p08505,0.16426046,0.048323933,0.010278711,0.12433105,0.011454555,0.040966813,0.12804131
pos_p54310_o35678,0.6438075,0.091502115,0.20556465,0.062433522,0.19855589,0.17720604,0.3033182
pos_q8cfy5_q8cgy8,0.25304776,0.37203944,0.007026642,0.013023082,0.05760573,0.11557901,0.006284057
pos_o35600_q8vcm7,0.16950065,0.29477373,0.07587182,0.1737651,0.035558302,0.08826783,0.0485646
pos_p23242_e9qnw4,0.052377187,0.16815016,0.73676693,0.15578456,0.01726227,0.09392927,0.39526644
pos_q01815_q9jhb2,0.18302059,0.7295098,0.72032845,0.9036007,0.86773396,0.3852259,0.9026729
pos_p99029_q9qun7,0.2584843,0.009472743,0.080537274,0.115732394,0.12574692,0.31321606,0.3902478
pos_p08505_q9jia7,0.19915639,0.20647137,0.22123028,0.16091703,0.077412434,0.12138515,0.15915418
pos_p46656_q99m04,0.3902115,0.103313915,0.02534879,0.042764787,0.046940338,0.1760348,0.029436491
pos_p60041_p49660,0.030101348,0.05644098,0.04389728,0.037424333,0.06481316,0.2514639,0.38498625
pos_p56818_q9r0p9,0.6953138,0.010171933,0.75527376,0.027608354,0.0942311,0.6341928,0.052409682
pos_q8r5m8_e2jf22,0.08909274,0.40808928,0.19957401,0.26928663,0.34424174,0.2370838,0.3108904
pos_q5hzj0_q8cfu8,0.0736004,0.006882607,0.12023198,0.108615,6.329381e-4,0.118653625,0.03970647
pos_q8cib5_q64727,0.57317704,0.702594,0.6764877,0.33118388,0.5993047,0.47710207,0.68248385
pos_q99m31_q9d7x3,0.5125692,0.4182135,0.5278599,0.5330424,0.50050545,0.44106597,0.772569
pos_q01815_q9d5l7,0.17552559,0.8763912,0.62086165,0.37254885,0.29849365,0.43256947,0.25591344
pos_p16110_q9quk6,0.16730255,0.01471201,0.8460949,0.47091138,0.10924406,0.41947478,0.096820906
pos_e2jf22_q6pe84,0.065978,0.34888753,0.14576997,0.23594388,0.13949944,0.10021026,0.13240156
pos_p63158_p23492,0.07973685,0.033069104,0.001450791,0.0129493065,0.07546578,0.12950873,0.003980491
pos_o08529_q64727,0.6370743,0.5698476,0.13047098,0.05754075,0.25963905,0.31517813,0.1363653
pos_g3uyl9_q924x4,0.21826068,0.1356973,0.0058264798,0.02104234,0.010759548,0.09155233,0.0015007112
pos_p47811_q8cgy8,0.525853,0.87776417,0.09674085,0.7823012,0.84074825,0.32905504,0.99439704
pos_p08101_d3z3y1,0.107146,0.0048428834,0.2098445,0.07734324,0.01680201,0.23358762,0.024960868
pos_q8bne2_p35583,0.16327268,0.05011068,0.01723113,0.41737437,0.07863882,0.16471395,0.4913859
pos_q6q477_p97299,0.09150468,0.09848604,0.101541646,0.36231327,0.08624615,0.201247,0.023608541
pos_p11032_p47811,0.7682285,0.52467775,0.5336694,0.7960607,0.59676564,0.7402206,0.86747783
pos_p20826_p47811,0.263298,0.050762005,0.027274162,0.17689885,0.098522544,0.2849298,0.045672648
pos_p47811_q99p51,0.30172208,0.9240169,0.2439258,0.6062194,0.4448413,0.65069103,0.77993464
pos_p52800_p42225,0.17237844,0.017624713,0.8564704,0.4509821,0.8977175,0.40673852,0.02353116
pos_m0qwq7_p97953,0.092595994,0.59167314,0.51559424,0.64769316,0.07294231,0.24146086,0.04268772
pos_q80w22_o88536,0.5695843,0.013359548,0.021214446,0.05750708,0.124263346,0.29360607,0.24987602
pos_o88536_p51437,0.4233795,0.19184984,0.15449539,0.41834524,0.063623816,0.3383923,0.10643318
pos_q9d832_p11103,0.29103744,0.41546836,0.6688211,0.15191026,0.3228057,0.5612942,0.5050113
pos_a0a5f8mpw1_q61391,0.6141898,0.7456957,0.019135548,0.15413262,0.35500067,0.14120951,0.14919955
pos_p05132_p48787,0.2688934,0.15471044,0.0055991192,0.2155718,0.024258262,0.20620157,0.027696146
pos_q8c4x7_q925q3,0.02065084,0.00391195,0.019223507,0.48610556,0.01112473,0.08470109,0.030092146
pos_o54724_q9esd7,0.02542136,0.23498887,0.08604181,0.024982108,0.02790192,0.13648397,0.0193237
pos_q64505_p23950,0.11541757,0.05469313,0.0057538818,0.045097362,0.1875218,0.19184057,0.058046583
pos_o35082_q60795,0.04414547,0.004404487,0.0044810954,0.24646506,0.0020856785,0.096074134,0.005053099
pos_q9dcb8_p70313,0.09827862,0.31956616,0.07271906,0.44463068,0.2569939,0.15431637,0.60374
pos_q924x2_q8c878,0.32307974,0.7583283,0.0016759305,0.28718305,0.27602443,0.3699541,0.087159194
