file,VDWAALS,ESURF,TOTAL
Q61062-F8VQ03,-366.3813,-57.1782,-155.4202
Q6DG52-Q769J6,-153.5866,-24.7952,-23.4772
Q9JHB2-O55143,-83.4646,-9.6297,-0.6776
Q5EG47-Q8CDJ3,-159.1493,-25.0059,-67.4591
Q5EG47-P23242,-225.4983,-31.7725,-90.8103
Q9CUN6-Q9EST8,-174.3282,-23.7798,15.9092
Q9QYB2-Q9ERZ3,-155.9544,-20.6506,-13.8517
P23242-Q9ERZ3,-79.3688,-13.2274,2.4668
Q6A070-Q8CGY8,-738.2201,-108.3484,59.3946
P23188-Q64430,-273.2595,-43.4917,139.681
P37040-O70145,-292.3556,-46.3481,24.3131
P0C605-Q9ERL9,-179.0732,-28.1839,-94.677
Q9QY42-Q61614,-149.7071,-25.3371,-66.285
Q61221-Q3UHR2,-920.7666,-150.9039,122.3249
Q5EG47-O88597,-180.364,-25.7761,-51.3422
Q6ZPE2-Q8VEN2,-176.3456,-26.5986,-34.6874
Q9WTI7-P51667,-356.991,-51.7397,-217.3532
Q9D3A8-Q8VDB2,-149.0667,-24.5974,-67.7404
P25799-Q9WVS4,-63.9415,-10.653,-45.8673
Q08460-Q7TS72,-17.7283,-2.6715,1.3132
O08712-Q9QZM4,-76.0847,-12.4096,12.6899
Q5EG47-Q9WVH4,-491.9649,-76.9113,-159.9862
Q9EST8-P50284,-271.2084,-42.4476,1.6367
P34152-O70309,-135.6925,-25.9969,-29.9862
Q5EG47-Q5DTT1,-873.3865,-131.3813,-358.9609
P26450-Q80TA6,-149.4356,-23.3987,56.5683
P98156-Q9WTR5,-326.8872,-50.7162,-34.7203
Q9QZF2-Q9EPS3,-157.2741,-27.8459,19.4686
Q61036-Q9JKP8,-128.7299,-19.2078,-8.0112
P97305-P70321,-45.7158,-7.7665,7.0905
P0C605-Q91UZ5,-40.4871,-4.8094,6.7079
P09055-P38647,-82.9356,-14.7118,-10.4669
P97305-Q7TS72,-244.2314,-39.1619,-105.6156
Q9WU22-P16054,-254.8585,-44.5515,30.3046
P97305-O70433,-366.8451,-51.8164,-220.7545
P97305-Q91V27,-228.5909,-36.6484,-46.9728
P97305-Q9JK37,-85.9096,-15.5054,-63.5333
P34152-P11835,-195.8193,-29.297,-4.0959
Q9DBR7-Q9JHB2,-115.8489,-19.8505,-12.1464
P63328-P97305,-180.2459,-31.4267,-48.352
P52480-Q9JLN9,-12.2848,-2.7011,6.945
Q9JKD3-Q91ZQ1,-22.0526,-2.2695,9.7334
Q01705-B2RWS6,0,0,0
P31266-O35516,-411.0227,-61.6896,-156.3034
Q5EG47-Q9WV60,-232.8364,-41.2527,38.4097
P41588-P43252,-140.0082,-18.2524,6.9409
Q04519-Q9EQG9,-130.313,-20.7642,-44.1319
P10852-Q07797,-166.233,-22.6915,-0.7459
Q60803-Q99P51,-118.9961,-20.2224,-33.6216
Q7TS72-Q9JKP8,-62.4493,-8.2875,-29.4373
Q8VII8-P25799,-149.7988,-24.5525,-3.8675
P16301-Q80SS6,-39.8602,-5.9717,-11.4983
P41588-O35074,-45.0739,-5.7971,-0.5029
Q99L88-Q62165,-223.2628,-33.7091,-73.9376
Q8VCI0-O55143,-62.9906,-9.8033,69.3899
Q9JKD3-Q922S4,-66.0615,-9.1253,11.4026
Q8CDG3-Q91VD9,-72.5291,-10.5982,20.6604
P97295-Q04573,-124.3458,-17.1716,-1.0214
Q8BH61-Q9JHH6,-92.2648,-15.1397,7.6418
Q9EQH2-Q8R1Y2,-110.3686,-14.2683,-10.4624
Q9JKD3-Q7TS72,-65.692,-9.6943,-6.437
Q9CS84-P11798,-454.7309,-62.3852,77.3888
Q8VII8-Q8BMP4,-86.4318,-15.7462,-14.8936
Q9JJY3-Q99J21,-43.177,-6.936,1.6891
P23242-Q9QXS6,-119.3262,-21.2113,-37.7544
Q9QYT7-Q9QXZ9,-60.1186,-10.208,-37.4381
Q9CPX8-P42227,-65.7542,-10.7357,-33.5713
Q6NS57-P28563,-276.7385,-38.8384,-15.2233
P01108-Q9WV60,-308.3007,-48.3207,-160.1545
P14142-Q7TS72,199.1191,-62.6481,485.4416
P36895-Q9Z0L4,-90.9347,-14.5791,15.297
Q3UHK3-O08788,-372.0751,-55.0121,-3.6636
Q9EQM6-O70176,-40.4547,-9.8131,-5.2081
O54890-Q9QUM0,-532.0198,-81.1279,-242.9632
Q9BCZ4-Q6NS57,0,0,0
P30558-Q9JHH6,-125.3728,-19.0438,-53.4982
O35930-Q769J6,-440.3938,-63.2451,-129.4839
P97305-O88942,-133.8921,-23.8944,21.6657
P33434-Q8BPT6,-82.1753,-13.1403,-20.7845
Q9DAA7-Q9Z329,-472.7466,-72.0811,21.4348
Q5EG47-P25962,-134.2066,-18.8885,9.4814
P35561-Q811D0,-181.6193,-32.1144,-93.0591
Q8VII8-Q01279,-166.5714,-25.2917,4.5555
Q9CR16-E9PY62,-133.2095,-21.1196,3.9882
P11881-Q80U63,0,0,0
P11881-Q9JHB2,-50.881100000000004,-8.8416,2.5894
P20029-Q9ES97,-114.81,-21.5153,-63.7216
F6XJP7-P04202,0,0,0
O88566-Q9WV60,-455.3076,-66.3947,-202.2455
O35082-Q9QUK6,-88.3421,-16.5635,-0.36870000000000003
O35717-P42227,-215.381,-36.7655,-0.3963
Q61554-Q8CG19,0,0,0
Q9QXH4-P11835,-499.5929,-68.0004,-168.8011
P51437-O70507,-76.7859,-10.3128,-11.3816
P70414-Q9CXL1,-129.4767,-15.8066,-38.9848
O88444-O70507,-429.809,-63.0225,34.2786
Q80TQ2-Q9JLN9,0,0,0
Q80TQ2-P51150,-194.3611,-28.6448,-14.0614
Q80TQ2-Q62318,-361.6013,-62.5242,-122.0329
Q80TQ2-Q6PCX9,-414.9082,-64.2263,-117.4116
Q62167-Q8VCF0,-90.387,-15.4774,-18.8566
Q62167-P97855,-182.2816,-29.3639,-23.2182
Q03963-Q8VCF0,-113.4836,-17.1079,15.4119
Q8VCF0-Q9CQF3,-143.9216,-19.4612,-46.1464
Q62167-P63001,-74.2322,-12.2556,-3.7627
P05627-P42227,-39.7956,-5.7093,5.7736
Q91X46-Q8C147,-151.2709,-27.503,30.2364
O54834-P63001,-159.2339,-24.6033,-20.1703
A2CG49-P63001,-215.4638,-32.9601,-96.9411
Q61572-Q00731,-67.1181,-10.1442,-6.8502
Q9QXV8-Q00731,-38.4843,-5.0703,-9.3374
Q62120-P05627,-285.1458,-44.6222,-45.4772
Q62120-Q07174,-317.3114,-47.9846,-112.6588
Q6NVD0-O55192,0,0,0
Q6NVD0-Q64133,0,0,0
Q60994-O55143,-32.023,-2.7943,15.9787
Q9R045-P54763,-186.6649,-25.9686,-29.3021
Q9R045-P47811,-97.5952,-15.531,-43.807
Q08369-P42227,-71.0513,-10.3186,-37.795
Q05793-P05480,0,0,0
Q923E4-P10639,-53.9116,-7.622,-10.6093
Q9Z0J7-P27090,-307.5659,-44.4575,-37.6801
P28843-Q60795,-192.088,-31.7555,-118.3687
P51683-Q61646,-91.1461,-16.2162,-24.5665
E9Q236-P51437,-17.9914,-2.7828,7.7623
E9Q236-P60755,318.3039,-27.719,480.4426
P55097-Q9EQU3,-171.1114,-22.1682,50.9345
Q60765-Q60793,-117.4766,-19.9347,-62.7451
P31750-Q02858,-182.5346,-30.2804,26.1087
Q60793-Q63844,-190.5729,-28.9308,-52.2044
P98063-P19788,-180.909,-28.114,-10.0371
P98063-Q8CG19,-536.7183,-81.601,-31.414
P23359-P19788,-138.4699,-24.6513,20.6561
P97793-P04202,-233.8884,-33.9531,-26.815
Q9Z1P8-P23204,-153.8951,-23.3333,18.5804
P05627-Q9DD03,-55.6785,-9.5105,-17.7495
Q61164-Q9DD03,-86.2385,-15.8062,-19.9255
P55772-Q9R1Q6,-104.5657,-15.3876,-1.7738
P10148-P47811,-141.7704,-19.5566,-15.3409
Q60795-P10639,-69.7363,-12.269,-43.8732
P97287-P42227,-70.7254,-16.4656,-24.2535
P16054-P63001,-104.0713,-14.0098,-38.6162
Q9WVS8-Q9WUT3,-533.0733,-80.4317,-99.2157
P09671-P02340,-70.9715,-9.7107,-2.2472
Q8R4K2-Q9QUK6,0,0,0
Q9WVS4-P50543,-57.9491,-8.4926,-26.0941
Q03137-P16092,-282.104,-48.0977,14.8003
Q9JJN1-Q99N32,-246.2675,-35.5283,-149.3214
Q9R1E0-Q76MZ3,-87.946,-17.6125,-49.64
P31750-P35569,-326.4386,-50.4583,-148.1144
Q91YS8-E9Q401,0,0,0
P51637-E9Q401,0,0,0
Q8BK64-Q8CF89,-79.9581,-15.4034,-5.6359
Q9WVS8-Q9WUD1,-72.6068,-13.9834,-26.572
Q9CPX4-Q811J3,-47.4505,-5.6854,25.4694
P09528-Q811J3,-76.6444,-12.7483,14.3971
O70325-Q61312,0,0,0
O70325-O89090,0,0,0
Q8CFI0-P46938,-264.8213,-37.7112,-34.4332
Q9QUJ7-Q8CFI0,-124.8088,-22.3064,-2.177
Q923E4-Q5DU02,-105.2807,-14.2365,-30.521
P21275-P48787,-28.2971,-6.1979,-12.6445
P31750-Q05769,-83.5318,-14.4516,-6.8574
Q05769-P42225,-191.9395,-26.8856,11.101
Q05769-Q9WVL2,0,0,0
Q05769-P42227,-193.9824,-26.7935,21.6549
Q05769-P52633,-132.727,-17.6823,42.8775
O88630-Q8K1E0,-274.4667,-48.1831,-154.9016
Q8K1E0-Q9CQW1,-23.0352,-3.821,9.0104
P59764-P63001,-240.533,-30.6953,-129.6602
B2RY04-P63001,-230.837,-30.1015,-117.8581
Q8R1A4-P63001,0,0,0
Q6ZQ88-Q9WTN3,-399.2985,-57.1706,-52.9756
Q8CBD1-P12242,-662.1722,-97.6898,387.0019
Q99KD6-P23242,-69.011,-9.1354,-10.1106
Q04998-P04202,-265.1263,-36.9496,6.7937
P41139-P04202,-19.0175,-4.8977,-19.1512
P04202-P17125,-574.9247,-76.233,-271.4164
P05125-P04202,-96.3704,-13.7134,-1.4061
O35103-P04202,-166.2793,-25.0104,-11.7541
Q9JK53-P04202,-192.4683,-26.0233,3.0163
Q8BMB3-D3Z4I3,-117.91,-18.3111,-23.9094
P63073-D3Z4I3,-210.3031,-32.0438,-130.7098
Q8BMB3-Q9WV60,-87.6822,-16.3901,-14.3026
P47811-P23204,-81.5208,-19.2663,-18.88
P05132-P21981,-117.5932,-17.9917,29.5235
P53762-P21981,-159.4677,-21.8292,-14.4861
Q03963-Q6PD03,-101.642,-18.6576,-28.6207
Q03963-Q9Z1X4,-181.9047,-28.2004,32.8713
Q03963-P35569,-43.4587,-6.0103,40.77
Q03963-P15314,-208.2659,-31.835,-40.4066
Q60765-Q03963,-39.5158,-9.2124,0.5989
Q91WG4-P42227,0,0,0
P10749-P15314,-114.1348,-18.3816,-18.1619
P15314-Q8CBA2,-104.6554,-17.4015,-41.049
P15314-P70180,-140.6495,-24.2004,-78.7303
Q03963-Q60793,-149.8011,-27.7869,-31.4595
P70196-Q6ZPJ3,-160.1414,-26.6771,-43.6429
P16092-O70458,-188.5499,-29.0183,-37.328
P21237-P54763,-289.6044,-42.8671,-95.3426
P21237-Q9JL56,-81.8058,-11.4375,-22.6955
O08538-Q61221,0,0,0
O35608-Q61221,-158.5752,-28.0097,-48.8076
Q61169-P35918,-141.9506,-22.0877,10.5738
Q61169-Q61039,-54.5952,-8.2576,-30.275
P33435-P39876,-98.3108,-13.3482,-63.8469
P20352-Q00731,-2.2819,-1.0584,2.9319
P61014-P20444,-35.3479,-4.7498,4.6902
P13597-P05555,-152.796,-22.0984,45.4755
P70336-Q62432,-241.1427,-37.0586,23.6402
Q99MB1-Q8VCW4,-361.7112,-53.573,-181.368
P58681-Q8VCW4,-304.0335,-42.1912,-206.9046
P58682-Q8VCW4,-293.5462,-41.3856,-202.1017
Q9EQU3-Q8VCW4,-293.0602,-44.7205,-193.6016
P70302-Q8VCW4,-410.9536,-60.3079,-81.4857
Q3TBT3-Q8VCW4,-74.1431,-11.1851,-1.1929
P05132-P62196,-88.6127,-16.1656,9.5827
P15066-Q9JHI8,-96.7353,-16.5668,-0.487
Q61188-P15066,-104.9719,-28.373,-14.9927
Q9Z0F8-P47811,-215.4301,-38.8765,32.2027
P22366-Q80X56,-26.5873,-4.9183,-14.2286
P63328-Q38HM4,-73.9191,-11.5047,6.0974
P30728-P05132,-174.5413,-27.3572,-64.2839
Q9R1E6-P06804,-188.3192,-30.8584,-65.3356
Q5MJS3-Q9EPC2,-114.9217,-16.3769,-37.902
Q9EPC2-P23188,-194.8461,-28.3463,-161.9692
Q9D620-O09039,-208.1929,-34.8001,-88.889
O35682-O09039,-163.1438,-22.2667,-57.136
O09039-Q8C1B2,-155.33690000000001,-21.4635,-27.6957
O09039-Q9JKE2,-99.6504,-11.821,2.4386
P80313-Q9ERL9,-52.5395,-9.1007,36.7014
P01580-P10749,-89.8673,-12.6714,-21.8177
Q8C119-P60324,740.6006,-14.7036,846.662
P47806-Q99K82,-427.5879,-59.6558,-115.4165
P31750-Q8VCM3,-162.4923,-28.0191,-60.2679
P97401-P22725,-186.9006,-27.3731,-57.5748
P55095-Q61606,-307.6732,-44.666,-164.8428
P84309-D3YVF0,-337.4808,-58.5158,-116.588
P84309-P15105,-54.592,-9.0589,7.2298
Q8R4K2-P47811,-175.9853,-31.8734,-12.2362
Q9QZ67-P02340,-216.2581,-38.6204,-71.5175
P47811-Q9QZ67,-243.0137,-42.7676,-152.1563
Q8BUN5-P02340,-260.787,-34.6831,-57.1878
Q9Z1W4-Q8BUN5,-128.6781,-18.9404,33.8022
P10148-O88940,-73.1078,-9.1674,-51.207
P55086-P04202,-101.465,-12.5713,8.6152
P51437-Q9ES83,-55.1632,-9.7639,-49.9075
P51437-Q9ES82,-46.7713,-4.9667,15.6028
Q9CWR0-Q9ES83,-160.8341,-28.7917,-43.6162
Q8QZS3-Q80TD3,-634.3957,-87.4957,-319.0854
Q8QZS3-Q68FD7,-714.351,-102.5279,-343.7891
Q07813-P47811,-86.374,-12.9086,-21.7477
P47811-O88942,-260.8343,-41.455,-74.0147
P70658-P06804,-64.8544,-8.9218,-11.3737
P23188-P05017,-111.1722,-15.9966,-88.662
P22387-P23188,-139.366,-23.9555,-80.5609
P23188-P33434,-260.3012,-38.3743,1.2342
P23188-P53690,-256.8069,-42.8695,-188.3622
Q9Z1R2-Q9JJA4,-152.5364,-25.933,-7.4228
P30681-Q9WVS4,-148.2716,-27.1988,-51.3185
O54957-Q8CIH5,-534.6134,-85.537,-181.7816
Q99MK8-Q9QUI0,-95.8417,-17.67,-19.6691
Q01279-Q99MK8,-216.3837,-36.0742,-20.2715
P70268-Q9JM73,-178.0373,-29.0054,-35.9102
Q6S5J6-P62835,-66.3416,-12.528,-25.4613
E9Q7X6-Q6S5J6,-367.8404,-63.5767,-142.8733
P31001-Q9QXS1,0,0,0
Q3URD3-Q99JT2,-12.0211,-0.4659,21.4047
Q99JT2-Q8C079,-50.558,-7.3348,-2.6592
O55143-Q99JT2,-83.7954,-14.3804,22.7428
B2RY04-O70468,-249.0579,-39.5516,37.483
O35350-O70468,-208.8835,-36.868,9.2314
P70302-Q3TBT3,-66.2099,-9.7702,-11.909
P12025-P26450,-78.7348,-15.3371,7.3908
Q00724-Q9QUK6,-119.782,-19.1616,4.5432
P10749-P52480,-47.6368,-7.3717,-14.1892
P48754-P97929,0,0,0
P97929-Q3U0P1,0,0,0
Q8R216-P09671,-44.5124,-7.8678,-19.2554
P06537-Q9WVC6,-215.2644,-30.8964,-33.4834
P21237-Q9WVC6,-133.3486,-24.8001,-86.3187
P52633-A2APB8,-32.9767,-5.3744,-1.1338
Q80SS6-Q1WG82,-5.5344,-0.5091,6.3214
P30561-P11032,-109.2573,-16.5587,-46.7111
P11032-P02340,-115.0168,-18.5125,-30.9242
P34152-P06804,-98.039,-17.8841,-34.2785
P21803-P31938,-262.7263,-41.2545,-13.5248
Q8BK64-P21803,-192.4968,-30.8741,1.4273
P21803-P26450,-130.2002,-22.7322,59.6818
P31750-P21803,0,0,0
P55088-P23242,-39.8897,-4.6594,-3.3604
Q68FE2-P23242,-30.4046,-7.0151,-7.9227
P23242-P13405,-152.9841,-29.8043,1.0645
P23242-P43006,-61.1594,-8.4382,-13.596
O54839-P04202,-91.8964,-13.8684,0.2843
O54839-Q64336,-121.3808,-18.1993,-19.8199
P04401-P21183,-64.1018,-13.0354,-56.5256
Q62073-Q9ES63,-214.0301,-29.1965,-67.9056
O35082-P48281,-172.5709,-23.8699,-36.7327
P70288-Q8CDA1,-62.8339,-9.5397,-2.222
Q9WV60-Q8CDA1,-88.9765,-13.138,-3.8165
Q80Y50-P42582,0,0,0
O09110-Q62073,-107.9936,-14.6151,-21.8212
P70236-Q62073,-119.0775,-15.8649,-33.6279
P31750-P70196,-169.4599,-25.4941,-13.3387
P49443-O08586,-160.9871,-25.0473,3.4975
P63089-P04202,-73.1482,-11.9091,-4.7757
P13504-P09056,-151.2452,-20.592,44.1024
P70302-Q3UF25,-104.8423,-20.924,-77.2154
P11881-P70302,0,0,0
P97490-Q8BWG9,-39.8229,-5.1777,15.6769
P22777-Q923E4,-106.6237,-16.5181,10.6874
Q62172-Q8VDQ8,-177.2422,-29.1283,-13.5511
P49615-Q923E4,-182.5951,-28.0231,-17.982
Q9WTX6-Q8K4K3,-96.2936,-16.9215,-76.3189
Q9CUN6-Q8K4K3,-298.3629,-45.1911,-79.5716
Q3TAZ6-P18181,-69.9987,-11.2369,-61.7618
Q61221-Q9DBD0,-112.3765,-23.096800000000002,18.6161
O70507-P70390,-180.3598,-27.3335,-73.9142
O88621-P43021,-75.1465,-10.4906,-42.7703
O88597-O35245,-137.1316,-19.6938,-51.6788
O35245-Q80U62,-330.3622,-55.1247,-25.911
Q6PF93-O35245,-62.0591,-10.8651,9.7637
Q8CDJ3-O35245,-137.3817,-28.6904,-55.4484
O88597-Q80U62,-260.071,-37.872,-149.321
P53762-Q8BW72,-437.3327,-75.3036,0.6145
Q80ZD9-Q8BFP9,-146.4903,-21.9197,10.9067
Q80YX1-P48787,0,0,0
Q61221-Q923E4,-197.659,-30.0154,-30.3258
Q8K1M6-Q9WVS6,-128.2497,-16.9981,-26.6885
Q61221-Q8VHL1,-292.6461,-49.961,-110.0065
Q62108-Q9Z0J4,-584.5876,-94.0719,-34.6656
P07901-Q9Z0J4,-47.3082,-23.4876,292.2042
P49817-Q9Z0J4,0,0,0
P31750-P21274,-129.5605,-18.9367,-0.4311
P31750-P07321,-115.2465,-19.5901,-70.6666
P10923-Q99NH8,-82.5365,-15.176,-56.0505
Q9JLN9-P06803,-126.1955,-18.9371,-4.0137
P31725-P42227,-85.7522,-17.5116,-51.2633
Q8CDJ3-O70404,-102.2749,-21.4649,-56.956
Q8BL66-P17047,0,0,0
Q9ESD7-Q9D0I4,-94.9263,-14.7518,24.9515
P07356-O70404,-25.5106,-5.3575,3.9915
P21237-P57774,-78.7209,-12.2719,-22.3553
Q9WTL8-O54943,-690.7245,-114.6206,-151.0982
Q9WTL8-O70361,-471.8646,-71.892,-181.5618
P52792-Q91X44,-74.1605,-12.6434,-21.082
P47738-Q61093,-146.2135,-19.4555,22.004
Q61221-P34884,-16.5451,-2.8896,7.562
P08505-Q9WU72,-61.3998,-10.9956,-30.5989
P84096-Q0KL02,-158.708,-21.8869,-66.989
Q60994-P61168,-56.3764,-10.9257,10.4768
P61168-O70291,-167.9518,-25.0406,46.0444
Q63961-Q91XL1,-167.6199,-21.7562,21.8374
P51675-P06804,-181.2579,-25.9941,-51.1063
P51682-P06804,-227.7239,-37.8294,-45.532
Q99P87-O35718,-63.7,-7.3749,-17.6347
Q00724-P07309,-45.609,-5.9228,-24.9356
Q60994-P14211,-61.047,-11.2663,-5.8022
Q60994-Q91ZX7,0,0,0
O35607-O35099,-292.8668,-44.1011,-15.9629
Q99KI0-Q61221,-78.2574,-11.93,27.7712
P20722-Q62351,-41.0294,-9.3657,-2.4128
Q7TQ32-Q9JKX3,-82.2042,-11.8847,28.7751
P70387-Q9JKX3,-129.4234,-18.2019,-72.7164
A2AIV8-Q9CUB6,-98.6315,-18.1244,-35.5465
Q60751-Q80V24,-254.6503,-37.9954,-25.6001
P54763-Q8VE43,0,0,0
P47811-Q8VE43,-105.7087,-14.4305,-26.9384
Q6T3U4-Q9QZS3,-373.1817,-53.7919,-128.8744
P97717-P18762,-95.7336,-15.0069,-5.9132
Q9CQY1-Q91VR7,0,0,0
P97465-Q8CIH5,0,0,0
P11087-P09055,0,0,0
Q08879-P09055,-93.2334,-14.885,7.4877
Q05793-P09055,0,0,0
P09055-Q62059,0,0,0
Q08857-P11087,-149.483,-22.4447,-34.9644
Q08857-Q01149,-92.3463,-12.0774,21.1834
Q09014-P98083,-203.7718,-26.789,-33.9077
Q03146-Q60992,-321.4421,-46.5848,-54.2961
Q05144-Q9R0C8,-207.5766,-44.7615,115.1739
P39054-P27870,-168.8153,-27.4638,-30.5291
Q08857-P27870,0,0,0
Q8CIH5-P27870,-120.1791,-23.7747,-5.053
Q9QUN9-Q00731,-117.4461,-18.0237,-22.6478
P56473-P57774,-36.5598,-5.2312,-19.9491
P56388-P01193,-26.5278,-4.9678,-3.1732
P41160-P01193,-89.1477,-15.5346,-21.9957
P41160-P06804,-62.8758,-7.6817,-7.8877
P56213-Q9DD06,-55.1049,-7.6033,3.8337
Q60994-P56213,-50.3702,-10.7971,-23.5879
Q91Y86-P12025,-131.8179,-17.5219,-48.3662
P35918-P32883,-91.4201,-11.946,-5.1727
Q62388-Q08297,0,0,0
P35762-P70424,-95.8035,-13.4357,-2.1753
Q01279-P32883,-121.2648,-19.1105,-20.2749
Q7TPV4-P02340,-291.9492,-42.9896,44.2532
Q7TPV4-O70477,0,0,0
Q7TPV4-Q9ES63,-122.3035,-20.8391,29.2407
P60324-P20444,-120.6346,-20.569,-33.9604
P35951-P68404,-309.7068,-59.846,-152.1929
P41233-P28867,0,0,0
Q9Z280-P16054,-210.442,-33.9133,-3.7811
P60324-P04202,-81.3938,-10.8059,-6.6971
Q62361-P21761,-157.1756,-22,-73.7657
Q8BK64-Q91XL1,-182.6256,-29.1303,-23.922
P54763-P35918,-415.2633,-61.7399,12.7481
P41163-Q03347,-117.8056,-17.0595,-32.8365
P07901-Q60864,-208.3165,-39.8663,-60.575
Q03137-P02340,0,0,0
P60324-P52430,-101.8486,-16.2725,-30.6733
Q62386-Q64287,-108.0977,-17.0641,-20.7396
P48346-P48281,-89.5658,-19.2349,-129.2942
P01580-P48281,-78.6871,-11.4444,35.7952
P07750-P48281,-120.3196,-16.9953,38.4145
P10810-P48281,-116.3015,-18.734,-2.2453
Q64441-P48281,-181.4547,-27.8398,8.9992
Q08775-Q923E4,-164.8716,-26.2071,-78.7908
Q62388-Q9R207,0,0,0
P63158-P59941,-183.773,-26.2983,26.1931
Q923E4-P59941,-173.9227,-24.4609,-38.4269
P31996-P29477,-116.9334,-19.2551,16.2656
Q2VLH6-P31996,-303.7684,-43.5997,-115.2072
P10148-P13597,-53.6965,-7.1642,-24.7945
Q8BK64-Q9WVS4,-142.0628,-25.6193,-40.3653
Q8BK64-P10148,-56.2422,-13.3467,-39.4445
Q8BK64-P10855,-75.697,-12.4512,-21.3137
Q8BK64-P14097,-81.6777,-14.409,-45.1907
Q8BK64-P10749,-18.224,-2.2836,34.9104
P06804-Q3U0V2,-33.0851,-5.5651,-9.8479
P13504-P08505,-176.0448,-29.5848,68.3445
Q60680-P70196,-122.8211,-17.4085,47.3665
P29352-Q60803,0,0,0
P29352-Q9WUN2,-217.5174,-30.6628,-61.2253
O35608-A2AVA0,0,0,0
P05524-P41245,-218.9524,-37.9267,-61.1216
Q91XQ6-Q9JLN9,-180.5997,-29.9188,-87.4134
O55222-Q9JLN9,-145.0965,-24.0135,49.5439
Q9JI71-P31266,-196.5848,-27.4618,-66.5025
Q60793-Q9QZ39,-231.1992,-35.4912,-161.5585
P18572-P39429,-87.0222,-10.641,-20.6702
Q8BGW1-Q62093,-105.4624,-21.7261,-42.3626
Q9JLN9-Q3UQS8,0,0,0
P27548-P70274,0,0,0
P15208-P14142,-503.5425,-76.8795,-17.4854
P31750-P38532,-46.3134,-6.7814,15.7246
P47811-P25118,-213.8989,-31.4765,13.0258
O08696-Q99K43,-60.8146,-11.9475,-17.0273
P14847-P22777,-66.6951,-13.3197,11.6038
P12023-Q9EPU5,-376.3766,-62.1408,-52.6753
Q9Z1P8-P97946,-40.9277,-6.1948,7.9624
Q61039-Q5NCY0,-153.7926,-26.7013,2.4364
Q5NCY0-P70326,-312.6854,-56.9454,-102.2297
P35918-Q8K211,-133.1181,-18.7804,6.2853
Q9JHI8-Q8K211,-65.9745,-9.3733,-14.447
Q9R0H5-Q8K211,-34.8599,-6.8975,14.5682
Q9R0H5-P28301,-31.0475,-3.766,6.5999
Q571F8-P02340,-49.4617,-7.905,28.9233
P60324-P62835,-92.8789,-17.8043,-37.2459
P60324-A3KGF7,-154.1419,-21.0814,-25.544
Q9Z2C5-Q62407,0,0,0
Q8K296-Q91XS1,-408.2042,-57.7921,-177.9926
Q9Z2D1-Q6ZPE2,-605.3972,-90.6477,-277.2181
Q9Z2D1-E9PXF8,-610.2936,-90.6032,-241.1741
Q9Z2C5-Q80TA6,-343.7417,-51.9247,-246.9323
Q9Z2C9-P37238,-166.9699,-30.8225,-109.0013
Q8VE11-Q9Z2D0,-310.9098,-43.2951,-134.286
Q8BJW6-P62137,-92.5281,-15.6889,-9.419
Q60765-Q06507,-261.6014,-48.1343,-161.7076
Q80U63-P42227,-96.3381,-18.1624,8.9614
P08505-P51448,-185.3447,-28.8452,-31.7787
P38647-P08228,-83.3442,-14.1225,6.9491
O70325-P38647,0,0,0
P38647-P47878,-241.413,-35.9176,-89.2011
P24270-P38647,-56.7071,-7.9847,15.8313
P08228-P09671,-54.8468,-10.7438,-12.9408
P38647-P09671,-64.6801,-9.0586,19.53
Q9WV60-P35569,-237.5965,-35.6048,-78.3387
P48356-P26450,0,0,0
P48356-P35821,-112.5217,-21.9667,-53.7401
P48356-O89013,0,0,0
P48356-Q9QZ04,-326.3741,-43.4379,45.6157
P04202-Q9QZC1,-2.3825,0,4.428
O35607-P41133,-124.7568,-20.0286,-49.8213
Q9R0R4-P19785,-161.7034,-26.1702,-52.6279
P37238-P59941,-106.5101,-18.9414,-8.4178
Q8VHP8-O70372,-115.7277,-19.2721,10.5636
P23927-Q9CX60,-0.1293,0,0.1457
P23927-Q00731,-37.2731,-5.6371,-16.62
Q9CX60-Q00731,-60.1629,-11.5201,-37.7469
Q9R0R4-Q9Z0J4,0,0,0
Q76MZ3-P05132,-91.9044,-16.6881,52.9884
Q8BUN5-Q04887,-156.1654,-22.5613,-66.1661
P05627-Q03347,-16.0257,-3.6445,-0.4989
P41969-Q7TSC1,-546.0669,-87.3598,306.288
P41971-Q7TSC1,-403.3659,-65.1045,19.6481
Q9Z2U4-Q7TSC1,-454.884,-75.5547,230.7641
P11404-P37238,-59.6985,-8.3018,-3.9946
Q5SWU9-P37238,0,0,0
Q8VCF0-Q9Z2I4,-36.5448,-4.4763,25.138
Q8VCF0-Q811U4,-94.8596,-14.3194,-10.3189
Q64018-P97926,-92.2088,-12.8123,-0.4859
P97926-P26450,-101.0987,-15.3388,-10.5288
Q64018-P05125,-51.0153,-9.7789,-35.9823
Q60793-P05125,-54.362,-8.6786,-21.9908
Q61129-P06879,-65.979,-10.0808,4.4252
P22858-P42230,-166.9784,-25.6886,-22.1349
P14719-P15306,-149.781,-24.5066,-42.3358
Q69ZP3-Q8BN82,-32.5239,-3.9567,-5.1311
Q6P069-P42227,-123.9923,-16.6487,10.1406
P62331-O08992,-102.357,-14.3766,2.9052
P41731-P35762,-97.0319,-12.8659,-33.1761
P42227-Q61329,0,0,0
